번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
2035,3,2017,정면,단어,KETI_SL_0000002035.MOV,43
2036,3,2017,정면,단어,KETI_SL_0000002036.MOV,44
2037,3,2017,정면,단어,KETI_SL_0000002037.MOV,45
2038,3,2017,정면,단어,KETI_SL_0000002038.MOV,46
2039,3,2017,정면,단어,KETI_SL_0000002039.MOV,47
2040,3,2017,정면,단어,KETI_SL_0000002040.MOV,48
2041,3,2017,정면,단어,KETI_SL_0000002041.MOV,4
2042,3,2017,정면,단어,KETI_SL_0000002042.MOV,49
2043,3,2017,정면,단어,KETI_SL_0000002043.MOV,50
2044,3,2017,정면,단어,KETI_SL_0000002044.MOV,51
2045,3,2017,정면,단어,KETI_SL_0000002045.MOV,52
2046,3,2017,정면,단어,KETI_SL_0000002046.MOV,53
2047,3,2017,정면,단어,KETI_SL_0000002047.MOV,54
2048,3,2017,정면,단어,KETI_SL_0000002048.MOV,55
2049,3,2017,정면,단어,KETI_SL_0000002049.MOV,56
2050,3,2017,정면,단어,KETI_SL_0000002050.MOV,57
2051,3,2017,정면,단어,KETI_SL_0000002051.MOV,58
2052,3,2017,정면,단어,KETI_SL_0000002052.MOV,5
2053,3,2017,정면,단어,KETI_SL_0000002053.MOV,59
2054,3,2017,정면,단어,KETI_SL_0000002054.MOV,60
2055,3,2017,정면,단어,KETI_SL_0000002055.MOV,61
2056,3,2017,정면,단어,KETI_SL_0000002056.MOV,62
2057,3,2017,정면,단어,KETI_SL_0000002057.MOV,63
2058,3,2017,정면,단어,KETI_SL_0000002058.MOV,64
2059,3,2017,정면,단어,KETI_SL_0000002059.MOV,65
2060,3,2017,정면,단어,KETI_SL_0000002060.MOV,66
2061,3,2017,정면,단어,KETI_SL_0000002061.MOV,67
2062,3,2017,정면,단어,KETI_SL_0000002062.MOV,68
2063,3,2017,정면,단어,KETI_SL_0000002063.MOV,6
2064,3,2017,정면,단어,KETI_SL_0000002064.MOV,69
2065,3,2017,정면,단어,KETI_SL_0000002065.MOV,70
2066,3,2017,정면,단어,KETI_SL_0000002066.MOV,71
2067,3,2017,정면,단어,KETI_SL_0000002067.MOV,72
2068,3,2017,정면,단어,KETI_SL_0000002068.MOV,73
2069,3,2017,정면,단어,KETI_SL_0000002069.MOV,74
2070,3,2017,정면,단어,KETI_SL_0000002070.MOV,75
2071,3,2017,정면,단어,KETI_SL_0000002071.MOV,76
2072,3,2017,정면,단어,KETI_SL_0000002072.MOV,77
2073,3,2017,정면,단어,KETI_SL_0000002073.MOV,78
2074,3,2017,정면,단어,KETI_SL_0000002074.MOV,7
2075,3,2017,정면,단어,KETI_SL_0000002075.MOV,79
2076,3,2017,정면,단어,KETI_SL_0000002076.MOV,80
2077,3,2017,정면,단어,KETI_SL_0000002077.MOV,81
2078,3,2017,정면,단어,KETI_SL_0000002078.MOV,82
2079,3,2017,정면,단어,KETI_SL_0000002079.MOV,83
2080,3,2017,정면,단어,KETI_SL_0000002080.MOV,84
2081,3,2017,정면,단어,KETI_SL_0000002081.MOV,85
2082,3,2017,정면,단어,KETI_SL_0000002082.MOV,86
2083,3,2017,정면,단어,KETI_SL_0000002083.MOV,87
2084,3,2017,정면,단어,KETI_SL_0000002084.MOV,88
2085,3,2017,정면,단어,KETI_SL_0000002085.MOV,8
2086,3,2017,정면,단어,KETI_SL_0000002086.MOV,89
2087,3,2017,정면,단어,KETI_SL_0000002087.MOV,90
2088,3,2017,정면,단어,KETI_SL_0000002088.MOV,91
2089,3,2017,정면,단어,KETI_SL_0000002089.MOV,92
2090,3,2017,정면,단어,KETI_SL_0000002090.MOV,93
2091,3,2017,정면,단어,KETI_SL_0000002091.MOV,94
2092,3,2017,정면,단어,KETI_SL_0000002092.MOV,95
2093,3,2017,정면,단어,KETI_SL_0000002093.MOV,96
2094,3,2017,정면,단어,KETI_SL_0000002094.MOV,97
2095,3,2017,정면,단어,KETI_SL_0000002095.MOV,98
2096,3,2017,측면,단어,KETI_SL_0000002096.MP4,0
2097,3,2017,측면,단어,KETI_SL_0000002097.MP4,9
2098,3,2017,측면,단어,KETI_SL_0000002098.MP4,99
2099,3,2017,측면,단어,KETI_SL_0000002099.MP4,100
2108,3,2017,측면,단어,KETI_SL_0000002108.MP4,10
2119,3,2017,측면,단어,KETI_SL_0000002119.MP4,11
2130,3,2017,측면,단어,KETI_SL_0000002130.MP4,12
2141,3,2017,측면,단어,KETI_SL_0000002141.MP4,13
2152,3,2017,측면,단어,KETI_SL_0000002152.MP4,14
2163,3,2017,측면,단어,KETI_SL_0000002163.MP4,15
2174,3,2017,측면,단어,KETI_SL_0000002174.MP4,16
2185,3,2017,측면,단어,KETI_SL_0000002185.MP4,17
2196,3,2017,측면,단어,KETI_SL_0000002196.MP4,18
2207,3,2017,측면,단어,KETI_SL_0000002207.MP4,1
2208,3,2017,측면,단어,KETI_SL_0000002208.MP4,19
2219,3,2017,측면,단어,KETI_SL_0000002219.MP4,20
2230,3,2017,측면,단어,KETI_SL_0000002230.MP4,21
2241,3,2017,측면,단어,KETI_SL_0000002241.MP4,22
2252,3,2017,측면,단어,KETI_SL_0000002252.MP4,23
2263,3,2017,측면,단어,KETI_SL_0000002263.MP4,24
2274,3,2017,측면,단어,KETI_SL_0000002274.MP4,25
2285,3,2017,측면,단어,KETI_SL_0000002285.MP4,26
2296,3,2017,측면,단어,KETI_SL_0000002296.MP4,27
2307,3,2017,측면,단어,KETI_SL_0000002307.MP4,28
2318,3,2017,측면,단어,KETI_SL_0000002318.MP4,2
2319,3,2017,측면,단어,KETI_SL_0000002319.MP4,29
2330,3,2017,측면,단어,KETI_SL_0000002330.MP4,30
2341,3,2017,측면,단어,KETI_SL_0000002341.MP4,31
2352,3,2017,측면,단어,KETI_SL_0000002352.MP4,32
2363,3,2017,측면,단어,KETI_SL_0000002363.MP4,33
2374,3,2017,측면,단어,KETI_SL_0000002374.MP4,34
2385,3,2017,측면,단어,KETI_SL_0000002385.MP4,35
2396,3,2017,측면,단어,KETI_SL_0000002396.MP4,36
2407,3,2017,측면,단어,KETI_SL_0000002407.MP4,37
2418,3,2017,측면,단어,KETI_SL_0000002418.MP4,38
2429,3,2017,측면,단어,KETI_SL_0000002429.MP4,3
2430,3,2017,측면,단어,KETI_SL_0000002430.MP4,39
2441,3,2017,측면,단어,KETI_SL_0000002441.MP4,40
2452,3,2017,측면,단어,KETI_SL_0000002452.MP4,41
2453,3,2017,측면,단어,KETI_SL_0000002453.MP4,42
2454,3,2017,측면,단어,KETI_SL_0000002454.MP4,43
2455,3,2017,측면,단어,KETI_SL_0000002455.MP4,44
2456,3,2017,측면,단어,KETI_SL_0000002456.MP4,45
2457,3,2017,측면,단어,KETI_SL_0000002457.MP4,46
2458,3,2017,측면,단어,KETI_SL_0000002458.MP4,47
2459,3,2017,측면,단어,KETI_SL_0000002459.MP4,48
2460,3,2017,측면,단어,KETI_SL_0000002460.MP4,4
2461,3,2017,측면,단어,KETI_SL_0000002461.MP4,49
2462,3,2017,측면,단어,KETI_SL_0000002462.MP4,50
2463,3,2017,측면,단어,KETI_SL_0000002463.MP4,51
2464,3,2017,측면,단어,KETI_SL_0000002464.MP4,52
2465,3,2017,측면,단어,KETI_SL_0000002465.MP4,53
2466,3,2017,측면,단어,KETI_SL_0000002466.MP4,54
2467,3,2017,측면,단어,KETI_SL_0000002467.MP4,55
2468,3,2017,측면,단어,KETI_SL_0000002468.MP4,56
2469,3,2017,측면,단어,KETI_SL_0000002469.MP4,57
2470,3,2017,측면,단어,KETI_SL_0000002470.MP4,58
2471,3,2017,측면,단어,KETI_SL_0000002471.MP4,5
2472,3,2017,측면,단어,KETI_SL_0000002472.MP4,59
2473,3,2017,측면,단어,KETI_SL_0000002473.MP4,60
2474,3,2017,측면,단어,KETI_SL_0000002474.MP4,61
2475,3,2017,측면,단어,KETI_SL_0000002475.MP4,62
2476,3,2017,측면,단어,KETI_SL_0000002476.MP4,63
2477,3,2017,측면,단어,KETI_SL_0000002477.MP4,64
2478,3,2017,측면,단어,KETI_SL_0000002478.MP4,65
2479,3,2017,측면,단어,KETI_SL_0000002479.MP4,66
2480,3,2017,측면,단어,KETI_SL_0000002480.MP4,67
2481,3,2017,측면,단어,KETI_SL_0000002481.MP4,68
2482,3,2017,측면,단어,KETI_SL_0000002482.MP4,6
2483,3,2017,측면,단어,KETI_SL_0000002483.MP4,69
2484,3,2017,측면,단어,KETI_SL_0000002484.MP4,70
2485,3,2017,측면,단어,KETI_SL_0000002485.MP4,71
2486,3,2017,측면,단어,KETI_SL_0000002486.MP4,72
2487,3,2017,측면,단어,KETI_SL_0000002487.MP4,73
2488,3,2017,측면,단어,KETI_SL_0000002488.MP4,74
2489,3,2017,측면,단어,KETI_SL_0000002489.MP4,75
2490,3,2017,측면,단어,KETI_SL_0000002490.MP4,76
2491,3,2017,측면,단어,KETI_SL_0000002491.MP4,77
2492,3,2017,측면,단어,KETI_SL_0000002492.MP4,78
2493,3,2017,측면,단어,KETI_SL_0000002493.MP4,7
2494,3,2017,측면,단어,KETI_SL_0000002494.MP4,79
2495,3,2017,측면,단어,KETI_SL_0000002495.MP4,80
2496,3,2017,측면,단어,KETI_SL_0000002496.MP4,81
2497,3,2017,측면,단어,KETI_SL_0000002497.MP4,82
2498,3,2017,측면,단어,KETI_SL_0000002498.MP4,83
2499,3,2017,측면,단어,KETI_SL_0000002499.MP4,84
2500,3,2017,측면,단어,KETI_SL_0000002500.MP4,85
2501,3,2017,측면,단어,KETI_SL_0000002501.MP4,86
2502,3,2017,측면,단어,KETI_SL_0000002502.MP4,87
2503,3,2017,측면,단어,KETI_SL_0000002503.MP4,88
2504,3,2017,측면,단어,KETI_SL_0000002504.MP4,8
2505,3,2017,측면,단어,KETI_SL_0000002505.MP4,89
2506,3,2017,측면,단어,KETI_SL_0000002506.MP4,90
2507,3,2017,측면,단어,KETI_SL_0000002507.MP4,91
2508,3,2017,측면,단어,KETI_SL_0000002508.MP4,92
2509,3,2017,측면,단어,KETI_SL_0000002509.MP4,93
2510,3,2017,측면,단어,KETI_SL_0000002510.MP4,94
2511,3,2017,측면,단어,KETI_SL_0000002511.MP4,95
2512,3,2017,측면,단어,KETI_SL_0000002512.MP4,96
2513,3,2017,측면,단어,KETI_SL_0000002513.MP4,97
2514,3,2017,측면,단어,KETI_SL_0000002514.MP4,98
2515,4,2017,정면,단어,KETI_SL_0000002515.MOV,0
2516,4,2017,정면,단어,KETI_SL_0000002516.MOV,1
2517,4,2017,정면,단어,KETI_SL_0000002517.MOV,2
2518,4,2017,정면,단어,KETI_SL_0000002518.MOV,3
2519,4,2017,정면,단어,KETI_SL_0000002519.MOV,4
2520,4,2017,정면,단어,KETI_SL_0000002520.MOV,5
2521,4,2017,정면,단어,KETI_SL_0000002521.MOV,6
2522,4,2017,정면,단어,KETI_SL_0000002522.MOV,7
2523,4,2017,정면,단어,KETI_SL_0000002523.MOV,8
2524,4,2017,정면,단어,KETI_SL_0000002524.MOV,9
2525,4,2017,정면,단어,KETI_SL_0000002525.MOV,10
2526,4,2017,정면,단어,KETI_SL_0000002526.MOV,11
2527,4,2017,정면,단어,KETI_SL_0000002527.MOV,12
2528,4,2017,정면,단어,KETI_SL_0000002528.MOV,13
2529,4,2017,정면,단어,KETI_SL_0000002529.MOV,14
2530,4,2017,정면,단어,KETI_SL_0000002530.MOV,15
2531,4,2017,정면,단어,KETI_SL_0000002531.MOV,16
2532,4,2017,정면,단어,KETI_SL_0000002532.MOV,17
2533,4,2017,정면,단어,KETI_SL_0000002533.MOV,18
2534,4,2017,정면,단어,KETI_SL_0000002534.MOV,19
2535,4,2017,정면,단어,KETI_SL_0000002535.MOV,20
2536,4,2017,정면,단어,KETI_SL_0000002536.MOV,21
2537,4,2017,정면,단어,KETI_SL_0000002537.MOV,22
2538,4,2017,정면,단어,KETI_SL_0000002538.MOV,23
2539,4,2017,정면,단어,KETI_SL_0000002539.MOV,24
2540,4,2017,정면,단어,KETI_SL_0000002540.MOV,25
2541,4,2017,정면,단어,KETI_SL_0000002541.MOV,26
2542,4,2017,정면,단어,KETI_SL_0000002542.MOV,27
2543,4,2017,정면,단어,KETI_SL_0000002543.MOV,28
2544,4,2017,정면,단어,KETI_SL_0000002544.MOV,29
2545,4,2017,정면,단어,KETI_SL_0000002545.MOV,30
2546,4,2017,정면,단어,KETI_SL_0000002546.MOV,31
2547,4,2017,정면,단어,KETI_SL_0000002547.MOV,32
2548,4,2017,정면,단어,KETI_SL_0000002548.MOV,33
2549,4,2017,정면,단어,KETI_SL_0000002549.MOV,34
2550,4,2017,정면,단어,KETI_SL_0000002550.MOV,35
2551,4,2017,정면,단어,KETI_SL_0000002551.MOV,36
2552,4,2017,정면,단어,KETI_SL_0000002552.MOV,37
2553,4,2017,정면,단어,KETI_SL_0000002553.MOV,38
2554,4,2017,정면,단어,KETI_SL_0000002554.MOV,39
2555,4,2017,정면,단어,KETI_SL_0000002555.MOV,40
2556,4,2017,정면,단어,KETI_SL_0000002556.MOV,41
2557,4,2017,정면,단어,KETI_SL_0000002557.MOV,42
2558,4,2017,정면,단어,KETI_SL_0000002558.MOV,43
2559,4,2017,정면,단어,KETI_SL_0000002559.MOV,44
2560,4,2017,정면,단어,KETI_SL_0000002560.MOV,45
2561,4,2017,정면,단어,KETI_SL_0000002561.MOV,46
2562,4,2017,정면,단어,KETI_SL_0000002562.MOV,47
2563,4,2017,정면,단어,KETI_SL_0000002563.MOV,48
2564,4,2017,정면,단어,KETI_SL_0000002564.MOV,49
2565,4,2017,정면,단어,KETI_SL_0000002565.MOV,50
2566,4,2017,정면,단어,KETI_SL_0000002566.MOV,51
2567,4,2017,정면,단어,KETI_SL_0000002567.MOV,52
2568,4,2017,정면,단어,KETI_SL_0000002568.MOV,53
2569,4,2017,정면,단어,KETI_SL_0000002569.MOV,54
2570,4,2017,정면,단어,KETI_SL_0000002570.MOV,55
2571,4,2017,정면,단어,KETI_SL_0000002571.MOV,56
2572,4,2017,정면,단어,KETI_SL_0000002572.MOV,57
2573,4,2017,정면,단어,KETI_SL_0000002573.MOV,58
2574,4,2017,정면,단어,KETI_SL_0000002574.MOV,59
2575,4,2017,정면,단어,KETI_SL_0000002575.MOV,60
2576,4,2017,정면,단어,KETI_SL_0000002576.MOV,61
2577,4,2017,정면,단어,KETI_SL_0000002577.MOV,62
2578,4,2017,정면,단어,KETI_SL_0000002578.MOV,63
2579,4,2017,정면,단어,KETI_SL_0000002579.MOV,64
2580,4,2017,정면,단어,KETI_SL_0000002580.MOV,67
2581,4,2017,정면,단어,KETI_SL_0000002581.MOV,68
2582,4,2017,정면,단어,KETI_SL_0000002582.MOV,69
2583,4,2017,정면,단어,KETI_SL_0000002583.MOV,70
2584,4,2017,정면,단어,KETI_SL_0000002584.MOV,71
2585,4,2017,정면,단어,KETI_SL_0000002585.MOV,72
2586,4,2017,정면,단어,KETI_SL_0000002586.MOV,73
2587,4,2017,정면,단어,KETI_SL_0000002587.MOV,74
2588,4,2017,정면,단어,KETI_SL_0000002588.MOV,75
2589,4,2017,정면,단어,KETI_SL_0000002589.MOV,76
2590,4,2017,정면,단어,KETI_SL_0000002590.MOV,77
2591,4,2017,정면,단어,KETI_SL_0000002591.MOV,78
2592,4,2017,정면,단어,KETI_SL_0000002592.MOV,79
2593,4,2017,정면,단어,KETI_SL_0000002593.MOV,80
2594,4,2017,정면,단어,KETI_SL_0000002594.MOV,81
2595,4,2017,정면,단어,KETI_SL_0000002595.MOV,82
2596,4,2017,정면,단어,KETI_SL_0000002596.MOV,83
2597,4,2017,정면,단어,KETI_SL_0000002597.MOV,84
2598,4,2017,정면,단어,KETI_SL_0000002598.MOV,85
2599,4,2017,정면,단어,KETI_SL_0000002599.MOV,86
2600,4,2017,정면,단어,KETI_SL_0000002600.MOV,87
2601,4,2017,정면,단어,KETI_SL_0000002601.MOV,88
2602,4,2017,정면,단어,KETI_SL_0000002602.MOV,89
2603,4,2017,정면,단어,KETI_SL_0000002603.MOV,90
2604,4,2017,정면,단어,KETI_SL_0000002604.MOV,91
2605,4,2017,정면,단어,KETI_SL_0000002605.MOV,92
2606,4,2017,정면,단어,KETI_SL_0000002606.MOV,94
2607,4,2017,정면,단어,KETI_SL_0000002607.MOV,95
2608,4,2017,정면,단어,KETI_SL_0000002608.MOV,96
2609,4,2017,정면,단어,KETI_SL_0000002609.MOV,97
2610,4,2017,정면,단어,KETI_SL_0000002610.MOV,98
2611,4,2017,정면,단어,KETI_SL_0000002611.MOV,99
2612,4,2017,정면,단어,KETI_SL_0000002612.MOV,100
2613,4,2017,정면,단어,KETI_SL_0000002613.MOV,65
2614,4,2017,정면,단어,KETI_SL_0000002614.MOV,66
2615,4,2017,정면,단어,KETI_SL_0000002615.MOV,93
2934,4,2017,측면,단어,KETI_SL_0000002934.MTS,0
2935,4,2017,측면,단어,KETI_SL_0000002935.MTS,1
2936,4,2017,측면,단어,KETI_SL_0000002936.MTS,2
2937,4,2017,측면,단어,KETI_SL_0000002937.MTS,3
2938,4,2017,측면,단어,KETI_SL_0000002938.MTS,4
2939,4,2017,측면,단어,KETI_SL_0000002939.MTS,5
2940,4,2017,측면,단어,KETI_SL_0000002940.MTS,6
2941,4,2017,측면,단어,KETI_SL_0000002941.MTS,7
2942,4,2017,측면,단어,KETI_SL_0000002942.MTS,8
2943,4,2017,측면,단어,KETI_SL_0000002943.MTS,9
2944,4,2017,측면,단어,KETI_SL_0000002944.MTS,10
2945,4,2017,측면,단어,KETI_SL_0000002945.MTS,11
2946,4,2017,측면,단어,KETI_SL_0000002946.MTS,12
2947,4,2017,측면,단어,KETI_SL_0000002947.MTS,13
2948,4,2017,측면,단어,KETI_SL_0000002948.MTS,14
2949,4,2017,측면,단어,KETI_SL_0000002949.MTS,15
2950,4,2017,측면,단어,KETI_SL_0000002950.MTS,16
2951,4,2017,측면,단어,KETI_SL_0000002951.MTS,17
2952,4,2017,측면,단어,KETI_SL_0000002952.MTS,18
2953,4,2017,측면,단어,KETI_SL_0000002953.MTS,19
2954,4,2017,측면,단어,KETI_SL_0000002954.MTS,20
2955,4,2017,측면,단어,KETI_SL_0000002955.MTS,21
2956,4,2017,측면,단어,KETI_SL_0000002956.MTS,22
2957,4,2017,측면,단어,KETI_SL_0000002957.MTS,23
2958,4,2017,측면,단어,KETI_SL_0000002958.MTS,24
2959,4,2017,측면,단어,KETI_SL_0000002959.MTS,25
2960,4,2017,측면,단어,KETI_SL_0000002960.MTS,26
2961,4,2017,측면,단어,KETI_SL_0000002961.MTS,27
2962,4,2017,측면,단어,KETI_SL_0000002962.MTS,28
2963,4,2017,측면,단어,KETI_SL_0000002963.MTS,29
2964,4,2017,측면,단어,KETI_SL_0000002964.MTS,30
2965,4,2017,측면,단어,KETI_SL_0000002965.MTS,31
2966,4,2017,측면,단어,KETI_SL_0000002966.MTS,32
2967,4,2017,측면,단어,KETI_SL_0000002967.MTS,33
2968,4,2017,측면,단어,KETI_SL_0000002968.MTS,34
2969,4,2017,측면,단어,KETI_SL_0000002969.MTS,35
2970,4,2017,측면,단어,KETI_SL_0000002970.MTS,36
2971,4,2017,측면,단어,KETI_SL_0000002971.MTS,37
2972,4,2017,측면,단어,KETI_SL_0000002972.MTS,38
2973,4,2017,측면,단어,KETI_SL_0000002973.MTS,39
2974,4,2017,측면,단어,KETI_SL_0000002974.MTS,40
2975,4,2017,측면,단어,KETI_SL_0000002975.MTS,41
2976,4,2017,측면,단어,KETI_SL_0000002976.MTS,42
2977,4,2017,측면,단어,KETI_SL_0000002977.MTS,43
2978,4,2017,측면,단어,KETI_SL_0000002978.MTS,44
2979,4,2017,측면,단어,KETI_SL_0000002979.MTS,45
2980,4,2017,측면,단어,KETI_SL_0000002980.MTS,46
2981,4,2017,측면,단어,KETI_SL_0000002981.MTS,47
2982,4,2017,측면,단어,KETI_SL_0000002982.MTS,48
2983,4,2017,측면,단어,KETI_SL_0000002983.MTS,49
2984,4,2017,측면,단어,KETI_SL_0000002984.MTS,50
2985,4,2017,측면,단어,KETI_SL_0000002985.MTS,51
2986,4,2017,측면,단어,KETI_SL_0000002986.MTS,52
2987,4,2017,측면,단어,KETI_SL_0000002987.MTS,53
2988,4,2017,측면,단어,KETI_SL_0000002988.MTS,54
2989,4,2017,측면,단어,KETI_SL_0000002989.MTS,55
2990,4,2017,측면,단어,KETI_SL_0000002990.MTS,56
2991,4,2017,측면,단어,KETI_SL_0000002991.MTS,57
2992,4,2017,측면,단어,KETI_SL_0000002992.MTS,58
2993,4,2017,측면,단어,KETI_SL_0000002993.MTS,59
2994,4,2017,측면,단어,KETI_SL_0000002994.MTS,60
2995,4,2017,측면,단어,KETI_SL_0000002995.MTS,61
2996,4,2017,측면,단어,KETI_SL_0000002996.MTS,62
2997,4,2017,측면,단어,KETI_SL_0000002997.MTS,63
2998,4,2017,측면,단어,KETI_SL_0000002998.MTS,64
2999,4,2017,측면,단어,KETI_SL_0000002999.MTS,67
3000,4,2017,측면,단어,KETI_SL_0000003000.MTS,68
3001,4,2017,측면,단어,KETI_SL_0000003001.MTS,69
3002,4,2017,측면,단어,KETI_SL_0000003002.MTS,70
3003,4,2017,측면,단어,KETI_SL_0000003003.MTS,71
3004,4,2017,측면,단어,KETI_SL_0000003004.MTS,72
3005,4,2017,측면,단어,KETI_SL_0000003005.MTS,73
3006,4,2017,측면,단어,KETI_SL_0000003006.MTS,74
3007,4,2017,측면,단어,KETI_SL_0000003007.MTS,75
3008,4,2017,측면,단어,KETI_SL_0000003008.MTS,76
3009,4,2017,측면,단어,KETI_SL_0000003009.MTS,77
3010,4,2017,측면,단어,KETI_SL_0000003010.MTS,78
3011,4,2017,측면,단어,KETI_SL_0000003011.MTS,79
3012,4,2017,측면,단어,KETI_SL_0000003012.MTS,80
3013,4,2017,측면,단어,KETI_SL_0000003013.MTS,81
3014,4,2017,측면,단어,KETI_SL_0000003014.MTS,82
3015,4,2017,측면,단어,KETI_SL_0000003015.MTS,83
3016,4,2017,측면,단어,KETI_SL_0000003016.MTS,84
3017,4,2017,측면,단어,KETI_SL_0000003017.MTS,85
3018,4,2017,측면,단어,KETI_SL_0000003018.MTS,86
3019,4,2017,측면,단어,KETI_SL_0000003019.MTS,87
3020,4,2017,측면,단어,KETI_SL_0000003020.MTS,88
3021,4,2017,측면,단어,KETI_SL_0000003021.MTS,89
3022,4,2017,측면,단어,KETI_SL_0000003022.MTS,90
3023,4,2017,측면,단어,KETI_SL_0000003023.MTS,91
3024,4,2017,측면,단어,KETI_SL_0000003024.MTS,92
3025,4,2017,측면,단어,KETI_SL_0000003025.MTS,94
3026,4,2017,측면,단어,KETI_SL_0000003026.MTS,95
3027,4,2017,측면,단어,KETI_SL_0000003027.MTS,96
3028,4,2017,측면,단어,KETI_SL_0000003028.MTS,97
3029,4,2017,측면,단어,KETI_SL_0000003029.MTS,98
3030,4,2017,측면,단어,KETI_SL_0000003030.MTS,99
3031,4,2017,측면,단어,KETI_SL_0000003031.MTS,100
3032,4,2017,측면,단어,KETI_SL_0000003032.MTS,65
3033,4,2017,측면,단어,KETI_SL_0000003033.MTS,66
3034,4,2017,측면,단어,KETI_SL_0000003034.MTS,93
3353,5,2017,정면,단어,KETI_SL_0000003353.MOV,0
3354,5,2017,정면,단어,KETI_SL_0000003354.MOV,1
3355,5,2017,정면,단어,KETI_SL_0000003355.MOV,2
3356,5,2017,정면,단어,KETI_SL_0000003356.MOV,3
3357,5,2017,정면,단어,KETI_SL_0000003357.MOV,4
3358,5,2017,정면,단어,KETI_SL_0000003358.MOV,5
3359,5,2017,정면,단어,KETI_SL_0000003359.MOV,6
3360,5,2017,정면,단어,KETI_SL_0000003360.MOV,7
3361,5,2017,정면,단어,KETI_SL_0000003361.MOV,8
3362,5,2017,정면,단어,KETI_SL_0000003362.MOV,9
3363,5,2017,정면,단어,KETI_SL_0000003363.MOV,10
3364,5,2017,정면,단어,KETI_SL_0000003364.MOV,11
3365,5,2017,정면,단어,KETI_SL_0000003365.MOV,12
3366,5,2017,정면,단어,KETI_SL_0000003366.MOV,13
3367,5,2017,정면,단어,KETI_SL_0000003367.MOV,14
3368,5,2017,정면,단어,KETI_SL_0000003368.MOV,15
3369,5,2017,정면,단어,KETI_SL_0000003369.MOV,16
3370,5,2017,정면,단어,KETI_SL_0000003370.MOV,17
3371,5,2017,정면,단어,KETI_SL_0000003371.MOV,18
3372,5,2017,정면,단어,KETI_SL_0000003372.MOV,19
3373,5,2017,정면,단어,KETI_SL_0000003373.MOV,20
3374,5,2017,정면,단어,KETI_SL_0000003374.MOV,21
3375,5,2017,정면,단어,KETI_SL_0000003375.MOV,22
3376,5,2017,정면,단어,KETI_SL_0000003376.MOV,23
3377,5,2017,정면,단어,KETI_SL_0000003377.MOV,24
3378,5,2017,정면,단어,KETI_SL_0000003378.MOV,25
3379,5,2017,정면,단어,KETI_SL_0000003379.MOV,26
3380,5,2017,정면,단어,KETI_SL_0000003380.MOV,27
3381,5,2017,정면,단어,KETI_SL_0000003381.MOV,28
3382,5,2017,정면,단어,KETI_SL_0000003382.MOV,29
3383,5,2017,정면,단어,KETI_SL_0000003383.MOV,30
3384,5,2017,정면,단어,KETI_SL_0000003384.MOV,31
3385,5,2017,정면,단어,KETI_SL_0000003385.MOV,32
3386,5,2017,정면,단어,KETI_SL_0000003386.MOV,33
3387,5,2017,정면,단어,KETI_SL_0000003387.MOV,34
3388,5,2017,정면,단어,KETI_SL_0000003388.MOV,35
3389,5,2017,정면,단어,KETI_SL_0000003389.MOV,36
3390,5,2017,정면,단어,KETI_SL_0000003390.MOV,37
3391,5,2017,정면,단어,KETI_SL_0000003391.MOV,38
3392,5,2017,정면,단어,KETI_SL_0000003392.MOV,39
3393,5,2017,정면,단어,KETI_SL_0000003393.MOV,40
3394,5,2017,정면,단어,KETI_SL_0000003394.MOV,41
3395,5,2017,정면,단어,KETI_SL_0000003395.MOV,42
3396,5,2017,정면,단어,KETI_SL_0000003396.MOV,43
3397,5,2017,정면,단어,KETI_SL_0000003397.MOV,44
3398,5,2017,정면,단어,KETI_SL_0000003398.MOV,45
3399,5,2017,정면,단어,KETI_SL_0000003399.MOV,46
3400,5,2017,정면,단어,KETI_SL_0000003400.MOV,47
3401,5,2017,정면,단어,KETI_SL_0000003401.MOV,48
3402,5,2017,정면,단어,KETI_SL_0000003402.MOV,49
3403,5,2017,정면,단어,KETI_SL_0000003403.MOV,50
3404,5,2017,정면,단어,KETI_SL_0000003404.MOV,51
3405,5,2017,정면,단어,KETI_SL_0000003405.MOV,52
3406,5,2017,정면,단어,KETI_SL_0000003406.MOV,53
3407,5,2017,정면,단어,KETI_SL_0000003407.MOV,54
3408,5,2017,정면,단어,KETI_SL_0000003408.MOV,55
3409,5,2017,정면,단어,KETI_SL_0000003409.MOV,56
3410,5,2017,정면,단어,KETI_SL_0000003410.MOV,57
3411,5,2017,정면,단어,KETI_SL_0000003411.MOV,58
3412,5,2017,정면,단어,KETI_SL_0000003412.MOV,59
3413,5,2017,정면,단어,KETI_SL_0000003413.MOV,60
3414,5,2017,정면,단어,KETI_SL_0000003414.MOV,61
3415,5,2017,정면,단어,KETI_SL_0000003415.MOV,62
3416,5,2017,정면,단어,KETI_SL_0000003416.MOV,63
3417,5,2017,정면,단어,KETI_SL_0000003417.MOV,64
3418,5,2017,정면,단어,KETI_SL_0000003418.MOV,65
3419,5,2017,정면,단어,KETI_SL_0000003419.MOV,66
3420,5,2017,정면,단어,KETI_SL_0000003420.MOV,67
3421,5,2017,정면,단어,KETI_SL_0000003421.MOV,68
3422,5,2017,정면,단어,KETI_SL_0000003422.MOV,69
3423,5,2017,정면,단어,KETI_SL_0000003423.MOV,70
3424,5,2017,정면,단어,KETI_SL_0000003424.MOV,71
